raceId,driverId,lap,position,time,milliseconds
1052,830,1,1,01:58.2,118245
1052,830,2,1,02:22.4,142406
1052,830,3,1,02:38.0,158001
1052,830,4,1,01:44.3,104343
1052,830,5,1,01:44.6,104629
1052,830,6,1,01:36.0,95982
1052,830,7,1,01:35.9,95902
1052,830,8,1,01:36.0,96032
1052,830,9,1,01:36.0,96012
1052,830,10,1,01:36.2,96175
1052,830,11,1,01:36.2,96179
1052,830,12,1,01:36.6,96592
1052,830,13,1,01:36.3,96291
1052,830,14,1,01:36.9,96880
1052,830,15,1,01:36.9,96924
1052,830,16,1,01:37.0,97033
1052,830,17,1,01:39.2,99153
1052,830,18,2,01:55.5,115532
1052,830,19,2,01:34.4,94421
1052,830,20,2,01:34.9,94870
1052,830,21,2,01:34.8,94829
1052,830,22,2,01:35.2,95159
1052,830,23,2,01:35.1,95122
1052,830,24,2,01:35.2,95207
1052,830,25,2,01:35.0,95044
1052,830,26,2,01:35.0,94958
1052,830,27,2,01:35.1,95118
1052,830,28,1,01:35.1,95126
1052,830,29,1,01:35.3,95282
1052,830,30,1,01:35.5,95476
1052,830,31,1,01:35.1,95054
1052,830,32,1,01:35.4,95378
1052,830,33,1,01:35.3,95286
1052,830,34,1,01:35.6,95638
1052,830,35,1,01:35.6,95593
1052,830,36,1,01:35.7,95721
1052,830,37,1,01:35.6,95620
1052,830,38,1,01:35.9,95921
1052,830,39,1,01:37.8,97828
1052,830,40,2,01:53.4,113437
1052,830,41,2,01:33.2,93228
1052,830,42,2,01:33.5,93450
1052,830,43,2,01:33.2,93231
1052,830,44,2,01:33.6,93594
1052,830,45,2,01:34.1,94056
1052,830,46,2,01:33.9,93894
1052,830,47,2,01:34.1,94092
1052,830,48,2,01:33.8,93818
1052,830,49,2,01:33.6,93576
1052,830,50,2,01:33.9,93893
1052,830,51,2,01:34.0,93964
1052,830,52,2,01:34.7,94669
1052,830,53,2,01:36.4,96413
1052,830,54,2,01:35.1,95073
1052,830,55,2,01:34.6,94565
1052,830,56,2,01:34.7,94727
1052,1,1,2,01:59.5,119538
1052,1,2,2,02:22.7,142712
1052,1,3,2,02:36.7,156656
1052,1,4,2,01:44.9,104932
1052,1,5,2,01:45.1,105139
1052,1,6,2,01:36.2,96169
1052,1,7,2,01:36.1,96123
1052,1,8,2,01:36.1,96075
1052,1,9,2,01:36.1,96148
1052,1,10,2,01:36.1,96082
1052,1,11,2,01:36.1,96143
1052,1,12,2,01:36.5,96507
1052,1,13,2,01:38.9,98924
1052,1,14,4,01:55.0,115006
1052,1,15,3,01:34.1,94057
1052,1,16,3,01:35.1,95104
1052,1,17,2,01:35.1,95099
1052,1,18,1,01:35.3,95266
1052,1,19,1,01:35.3,95346
1052,1,20,1,01:35.3,95324
1052,1,21,1,01:35.8,95837
1052,1,22,1,01:35.5,95539
1052,1,23,1,01:35.2,95219
1052,1,24,1,01:35.1,95087
1052,1,25,1,01:35.4,95359
1052,1,26,1,01:35.6,95622
1052,1,27,1,01:35.9,95940
1052,1,28,2,01:37.8,97835
1052,1,29,3,01:55.2,115194
1052,1,30,3,01:34.4,94365
1052,1,31,2,01:35.3,95305
1052,1,32,2,01:34.7,94729
1052,1,33,2,01:35.0,95041
1052,1,34,2,01:34.7,94665
1052,1,35,2,01:34.7,94745
1052,1,36,2,01:34.8,94754
1052,1,37,2,01:34.7,94740
1052,1,38,2,01:34.7,94720
1052,1,39,2,01:34.8,94816
1052,1,40,1,01:34.9,94890
1052,1,41,1,01:34.3,94334
1052,1,42,1,01:34.2,94199
1052,1,43,1,01:34.2,94163
1052,1,44,1,01:34.0,94015
1052,1,45,1,01:34.6,94583
1052,1,46,1,01:34.5,94492
1052,1,47,1,01:34.6,94591
1052,1,48,1,01:34.2,94167
1052,1,49,1,01:34.1,94136
1052,1,50,1,01:34.4,94354
1052,1,51,1,01:34.6,94579
1052,1,52,1,01:34.9,94939
1052,1,53,1,01:36.2,96155
1052,1,54,1,01:34.8,94814
1052,1,55,1,01:34.7,94706
1052,1,56,1,01:34.9,94918
1052,844,1,3,02:02.7,122698
1052,844,2,3,02:21.2,141183
1052,844,3,3,02:35.2,155188
1052,844,4,3,01:46.1,106103
1052,844,5,3,01:45.5,105543
1052,844,6,4,01:38.3,98294
1052,844,7,4,01:37.1,97148
1052,844,8,4,01:37.9,97886
1052,844,9,5,01:38.7,98667
1052,844,10,5,01:37.5,97518
1052,844,11,5,01:37.7,97729
1052,844,12,6,01:40.5,100477
1052,844,13,14,01:56.8,116773
1052,844,14,9,01:35.6,95552
1052,844,15,9,01:36.0,95955
1052,844,16,6,01:36.4,96415
1052,844,17,6,01:36.9,96936
1052,844,18,6,01:36.4,96432
1052,844,19,6,01:36.3,96289
1052,844,20,5,01:36.6,96603
1052,844,21,5,01:36.7,96721
1052,844,22,5,01:36.5,96457
1052,844,23,5,01:36.2,96195
1052,844,24,5,01:36.3,96338
1052,844,25,5,01:36.4,96428
1052,844,26,5,01:36.4,96406
1052,844,27,5,01:36.6,96616
1052,844,28,5,01:36.6,96555
1052,844,29,5,01:37.1,97096
1052,844,30,5,01:36.9,96871
1052,844,31,4,01:37.1,97108
1052,844,32,5,01:40.0,99973
1052,844,33,7,01:55.3,115256
1052,844,34,7,01:35.1,95096
1052,844,35,7,01:35.1,95141
1052,844,36,7,01:35.1,95055
1052,844,37,7,01:35.0,95020
1052,844,38,6,01:35.3,95264
1052,844,39,5,01:35.0,94988
1052,844,40,5,01:35.1,95118
1052,844,41,5,01:35.0,95041
1052,844,42,5,01:35.3,95284
1052,844,43,5,01:35.2,95168
1052,844,44,5,01:35.3,95294
1052,844,45,5,01:35.4,95373
1052,844,46,5,01:35.3,95287
1052,844,47,5,01:35.4,95381
1052,844,48,5,01:35.2,95153
1052,844,49,5,01:35.4,95419
1052,844,50,5,01:35.1,95067
1052,844,51,5,01:35.5,95546
1052,844,52,6,01:37.1,97113
1052,844,53,6,01:35.7,95684
1052,844,54,6,01:35.9,95945
1052,844,55,6,01:36.2,96190
1052,844,56,6,01:37.0,96951
1052,822,1,4,02:03.8,123772
1052,822,2,4,02:21.5,141478
1052,822,3,4,02:34.2,154199
1052,822,4,4,01:48.0,108046
1052,822,5,4,01:43.7,103651
1052,822,6,3,01:37.1,97109
1052,822,7,3,01:36.4,96355
1052,822,8,3,01:36.0,96022
1052,822,9,3,01:37.1,97086
1052,822,10,3,01:36.4,96405
1052,822,11,3,01:36.4,96384
1052,822,12,3,01:36.5,96460
1052,822,13,3,01:36.4,96423
1052,822,14,2,01:36.7,96736
1052,822,15,2,01:36.6,96583
1052,822,16,2,01:39.5,99534
1052,822,17,4,01:54.7,114719
1052,822,18,3,01:35.0,95038
1052,822,19,3,01:34.5,94518
1052,822,20,3,01:34.8,94774
1052,822,21,3,01:35.1,95098
1052,822,22,3,01:35.1,95077
1052,822,23,3,01:35.1,95092
1052,822,24,3,01:35.2,95193
1052,822,25,3,01:35.0,95022
1052,822,26,3,01:35.3,95308
1052,822,27,3,01:35.5,95469
1052,822,28,3,01:35.4,95376
1052,822,29,2,01:35.9,95915
1052,822,30,2,01:38.0,98028
1052,822,31,5,02:03.8,123818
1052,822,32,4,01:35.1,95120
1052,822,33,4,01:34.5,94457
1052,822,34,3,01:34.5,94472
1052,822,35,3,01:34.4,94400
1052,822,36,3,01:34.5,94461
1052,822,37,3,01:34.4,94399
1052,822,38,3,01:34.4,94418
1052,822,39,3,01:35.2,95198
1052,822,40,3,01:34.7,94729
1052,822,41,3,01:34.8,94776
1052,822,42,3,01:34.8,94798
1052,822,43,3,01:34.5,94466
1052,822,44,3,01:34.3,94303
1052,822,45,3,01:35.2,95158
1052,822,46,3,01:34.4,94379
1052,822,47,3,01:34.3,94272
1052,822,48,3,01:34.2,94217
1052,822,49,3,01:34.2,94212
1052,822,50,3,01:34.3,94309
1052,822,51,3,01:34.5,94488
1052,822,52,3,01:35.1,95125
1052,822,53,3,01:34.6,94644
1052,822,54,3,01:37.8,97802
1052,822,55,3,01:55.9,115899
1052,822,56,3,01:32.1,92090
1052,842,1,5,02:04.7,124697
1052,842,2,5,02:22.3,142263
1052,842,3,5,02:32.6,152610
1052,842,4,18,02:06.8,126772
1052,842,5,19,02:11.5,131534
1052,842,6,19,01:36.7,96677
1052,842,7,19,01:37.0,96954
1052,842,8,19,01:37.4,97424
1052,842,9,19,01:37.0,97030
1052,842,10,19,01:37.4,97375
1052,842,11,19,01:37.5,97517
1052,842,12,19,01:38.1,98054
1052,842,13,19,01:37.9,97874
1052,842,14,19,01:38.3,98302
1052,842,15,17,01:38.0,98001
1052,842,16,17,01:38.0,97993
1052,842,17,17,01:38.4,98415
1052,842,18,18,01:39.3,99272
1052,842,19,18,01:40.8,100838
1052,842,20,19,01:59.3,119290
1052,842,21,19,01:36.5,96483
1052,842,22,19,01:36.5,96475
1052,842,23,19,01:36.4,96421
1052,842,24,19,01:36.5,96519
1052,842,25,19,01:36.5,96472
1052,842,26,19,01:36.9,96890
1052,842,27,18,01:36.4,96394
1052,842,28,18,01:36.5,96512
1052,842,29,18,01:36.2,96217
1052,842,30,18,01:36.1,96061
1052,842,31,18,01:36.2,96185
1052,842,32,18,01:36.5,96452
1052,842,33,16,01:36.4,96357
1052,842,34,16,01:36.7,96689
1052,842,35,16,01:38.7,98745
1052,842,36,16,01:36.9,96891
1052,842,37,15,01:36.7,96736
1052,842,38,15,01:36.9,96928
1052,842,39,16,01:39.6,99587
1052,842,40,16,01:56.9,116887
1052,842,41,16,01:34.6,94560
1052,842,42,16,01:34.3,94349
1052,842,43,16,01:34.3,94303
1052,842,44,16,01:35.0,94978
1052,842,45,16,01:34.7,94692
1052,842,46,16,01:34.2,94230
1052,842,47,16,01:34.2,94243
1052,842,48,16,01:34.1,94090
1052,842,49,16,01:34.3,94281
1052,842,50,16,01:34.3,94346
1052,842,51,16,01:35.0,94950
1052,842,52,16,01:38.1,98051
1052,846,1,6,02:06.7,126744
1052,846,2,6,02:21.0,140999
1052,846,3,6,02:32.1,152067
1052,846,4,5,01:50.0,109988
1052,846,5,5,01:42.2,102220
1052,846,6,5,01:37.9,97893
1052,846,7,5,01:36.9,96906
1052,846,8,5,01:37.7,97724
1052,846,9,4,01:37.4,97360
1052,846,10,4,01:37.5,97523
1052,846,11,4,01:37.2,97162
1052,846,12,5,01:40.4,100425
1052,846,13,13,01:57.4,117417
1052,846,14,8,01:35.3,95286
1052,846,15,8,01:35.7,95679
1052,846,16,5,01:36.3,96344
1052,846,17,5,01:36.2,96239
1052,846,18,5,01:36.0,96045
1052,846,19,5,01:36.1,96084
1052,846,20,4,01:36.5,96463
1052,846,21,4,01:36.6,96569
1052,846,22,4,01:36.4,96371
1052,846,23,4,01:36.5,96547
1052,846,24,4,01:36.4,96409
1052,846,25,4,01:36.6,96565
1052,846,26,4,01:36.2,96152
1052,846,27,4,01:36.3,96290
1052,846,28,4,01:36.6,96577
1052,846,29,4,01:36.6,96646
1052,846,30,4,01:36.4,96417
1052,846,31,3,01:36.5,96515
1052,846,32,3,01:36.6,96616
1052,846,33,3,01:39.3,99275
1052,846,34,6,01:56.8,116810
1052,846,35,6,01:34.9,94899
1052,846,36,6,01:34.6,94647
1052,846,37,5,01:34.5,94501
1052,846,38,5,01:34.4,94396
1052,846,39,4,01:34.6,94629
1052,846,40,4,01:34.8,94756
1052,846,41,4,01:34.8,94800
1052,846,42,4,01:35.1,95090
1052,846,43,4,01:34.8,94805
1052,846,44,4,01:34.7,94733
1052,846,45,4,01:34.8,94816
1052,846,46,4,01:35.0,95049
1052,846,47,4,01:34.8,94843
1052,846,48,4,01:35.0,95030
1052,846,49,4,01:35.1,95112
1052,846,50,4,01:34.8,94768
1052,846,51,4,01:35.1,95074
1052,846,52,4,01:35.3,95308
1052,846,53,4,01:35.4,95429
1052,846,54,4,01:35.9,95900
1052,846,55,4,01:35.7,95718
1052,846,56,4,01:35.7,95733
1052,817,1,7,02:08.5,128545
1052,817,2,7,02:20.6,140642
1052,817,3,7,02:31.0,151045
1052,817,4,6,01:51.4,111438
1052,817,5,6,01:41.5,101470
1052,817,6,6,01:37.6,97571
1052,817,7,6,01:37.2,97205
1052,817,8,6,01:37.6,97639
1052,817,9,6,01:37.9,97858
1052,817,10,6,01:37.8,97782
1052,817,11,6,01:37.3,97314
1052,817,12,4,01:38.5,98454
1052,817,13,4,01:40.2,100195
1052,817,14,11,01:57.4,117427
1052,817,15,10,01:36.1,96081
1052,817,16,8,01:36.8,96790
1052,817,17,8,01:36.5,96542
1052,817,18,8,01:37.4,97424
1052,817,19,7,01:36.4,96383
1052,817,20,6,01:36.6,96622
1052,817,21,6,01:36.7,96664
1052,817,22,6,01:36.7,96682
1052,817,23,6,01:36.5,96494
1052,817,24,6,01:36.3,96307
1052,817,25,6,01:36.7,96675
1052,817,26,6,01:36.5,96505
1052,817,27,6,01:36.3,96334
1052,817,28,6,01:36.5,96530
1052,817,29,6,01:36.6,96593
1052,817,30,6,01:36.8,96811
1052,817,31,6,01:37.1,97068
1052,817,32,7,01:39.8,99803
1052,817,33,9,01:56.0,116039
1052,817,34,8,01:35.6,95633
1052,817,35,8,01:35.4,95429
1052,817,36,8,01:34.9,94932
1052,817,37,8,01:35.2,95199
1052,817,38,7,01:35.2,95201
1052,817,39,6,01:35.5,95469
1052,817,40,6,01:35.6,95596
1052,817,41,6,01:35.2,95175
1052,817,42,6,01:35.2,95222
1052,817,43,6,01:35.0,95011
1052,817,44,7,01:36.6,96591
1052,817,45,7,01:35.6,95628
1052,817,46,7,01:35.4,95435
1052,817,47,7,01:35.3,95298
1052,817,48,7,01:35.1,95128
1052,817,49,7,01:35.6,95556
1052,817,50,7,01:36.5,96458
1052,817,51,7,01:35.6,95616
1052,817,52,7,01:35.8,95768
1052,817,53,7,01:35.4,95388
1052,817,54,7,01:35.8,95773
1052,817,55,7,01:35.6,95640
1052,817,56,7,01:35.8,95823
1052,4,1,8,02:10.4,130373
1052,4,2,8,02:19.8,139776
1052,4,3,8,02:30.6,150630
1052,4,4,7,01:52.3,112313
1052,4,5,7,01:40.9,100858
1052,4,6,7,01:37.7,97652
1052,4,7,7,01:37.4,97366
1052,4,8,7,01:38.0,98006
1052,4,9,8,01:39.1,99062
1052,4,10,8,01:37.8,97758
1052,4,11,9,01:40.3,100308
1052,4,12,17,01:56.1,116122
1052,4,13,15,01:36.8,96844
1052,4,14,10,01:37.1,97143
1052,4,15,11,01:37.4,97447
1052,4,16,9,01:37.2,97183
1052,4,17,10,01:37.8,97797
1052,4,18,10,01:37.0,96984
1052,4,19,10,01:37.5,97506
1052,4,20,9,01:39.1,99078
1052,4,21,11,01:40.1,100090
1052,4,22,10,01:37.8,97759
1052,4,23,11,01:38.4,98377
1052,4,24,11,01:37.6,97604
1052,4,25,11,01:37.6,97596
1052,4,26,12,01:38.8,98758
1052,4,27,12,01:37.4,97447
1052,4,28,12,01:37.8,97791
1052,4,29,12,01:40.1,100108
1052,4,30,17,01:57.5,117522
1052,4,31,15,01:36.1,96063
1052,4,32,16,01:42.3,102313
1052,840,1,9,02:12.4,132396
1052,840,2,9,02:19.6,139603
1052,840,3,9,02:29.0,149035
1052,840,4,8,01:52.9,112919
1052,840,5,8,01:41.5,101463
1052,840,6,8,01:37.0,97046
1052,840,7,8,01:37.2,97209
1052,840,8,8,01:37.7,97700
1052,840,9,7,01:37.8,97797
1052,840,10,7,01:37.6,97614
1052,840,11,7,01:37.5,97536
1052,840,12,8,01:40.8,100751
1052,840,13,16,01:56.8,116840
1052,840,14,12,01:37.5,97477
1052,840,15,12,01:36.8,96841
1052,840,16,10,01:37.1,97065
1052,840,17,9,01:36.3,96333
1052,840,18,9,01:37.0,96951
1052,840,19,9,01:38.0,98008
1052,840,20,7,01:36.5,96451
1052,840,21,7,01:37.2,97206
1052,840,22,7,01:37.0,96957
1052,840,23,7,01:36.8,96843
1052,840,24,7,01:36.7,96697
1052,840,25,7,01:36.9,96879
1052,840,26,7,01:36.9,96914
1052,840,27,8,01:37.7,97700
1052,840,28,9,01:39.6,99588
1052,840,29,15,01:57.5,117513
1052,840,30,13,01:36.0,96023
1052,840,31,11,01:34.9,94865
1052,840,32,10,01:35.3,95279
1052,840,33,10,01:35.4,95429
1052,840,34,9,01:35.3,95328
1052,840,35,9,01:35.5,95549
1052,840,36,9,01:35.5,95455
1052,840,37,9,01:35.5,95464
1052,840,38,8,01:35.7,95686
1052,840,39,7,01:36.1,96132
1052,840,40,8,01:36.7,96678
1052,840,41,8,01:35.8,95787
1052,840,42,8,01:35.9,95921
1052,840,43,8,01:35.7,95713
1052,840,44,8,01:36.0,96014
1052,840,45,8,01:36.3,96294
1052,840,46,9,01:37.4,97413
1052,840,47,9,01:36.4,96374
1052,840,48,9,01:36.3,96267
1052,840,49,9,01:36.1,96098
1052,840,50,9,01:36.2,96155
1052,840,51,9,01:36.6,96581
1052,840,52,9,01:37.1,97090
1052,840,53,9,01:36.9,96939
1052,840,54,9,01:37.1,97076
1052,840,55,9,01:37.1,97068
1052,840,56,10,01:38.6,98600
1052,832,1,10,02:14.3,134282
1052,832,2,10,02:19.1,139070
1052,832,3,10,02:28.1,148127
1052,832,4,9,01:53.5,113477
1052,832,5,9,01:41.2,101209
1052,832,6,9,01:37.1,97112
1052,832,7,9,01:37.1,97139
1052,832,8,9,01:37.8,97829
1052,832,9,9,01:38.4,98396
1052,832,10,9,01:38.0,98012
1052,832,11,8,01:37.6,97562
1052,832,12,7,01:37.7,97716
1052,832,13,5,01:37.7,97660
1052,832,14,3,01:37.6,97591
1052,832,15,5,01:40.8,100840
1052,832,16,11,01:56.5,116548
1052,832,17,11,01:36.2,96150
1052,832,18,11,01:36.4,96364
1052,832,19,11,01:36.5,96450
1052,832,20,10,01:39.0,98966
1052,832,21,8,01:36.7,96702
1052,832,22,8,01:36.5,96516
1052,832,23,8,01:36.2,96236
1052,832,24,8,01:36.3,96279
1052,832,25,9,01:37.6,97598
1052,832,26,9,01:36.7,96686
1052,832,27,9,01:36.6,96574
1052,832,28,8,01:36.8,96842
1052,832,29,8,01:36.0,96020
1052,832,30,8,01:36.2,96217
1052,832,31,8,01:36.3,96273
1052,832,32,8,01:36.5,96469
1052,832,33,6,01:37.1,97141
1052,832,34,5,01:36.6,96635
1052,832,35,5,01:36.6,96584
1052,832,36,5,01:36.7,96713
1052,832,37,6,01:39.6,99631
1052,832,38,9,01:55.1,115128
1052,832,39,9,01:34.7,94661
1052,832,40,9,01:34.6,94630
1052,832,41,9,01:34.9,94876
1052,832,42,9,01:34.6,94636
1052,832,43,9,01:34.8,94811
1052,832,44,9,01:35.1,95081
1052,832,45,9,01:36.0,96024
1052,832,46,8,01:34.9,94883
1052,832,47,8,01:34.7,94693
1052,832,48,8,01:34.5,94509
1052,832,49,8,01:34.6,94636
1052,832,50,8,01:34.6,94587
1052,832,51,8,01:35.1,95110
1052,832,52,8,01:35.0,95009
1052,832,53,8,01:35.2,95163
1052,832,54,8,01:35.6,95607
1052,832,55,8,01:35.6,95577
1052,832,56,8,01:35.8,95760
1052,8,1,11,02:16.4,136372
1052,8,2,11,02:20.0,139993
1052,8,3,11,02:25.6,145649
1052,8,4,11,01:56.6,116558
1052,8,5,11,01:40.6,100574
1052,8,6,11,01:37.8,97831
1052,8,7,11,01:38.0,98014
1052,8,8,11,01:38.0,98015
1052,8,9,11,01:38.0,97993
1052,8,10,11,01:37.6,97622
1052,8,11,11,01:38.1,98086
1052,8,12,9,01:37.8,97783
1052,8,13,7,01:39.7,99710
1052,8,14,14,01:57.0,117033
1052,8,15,13,01:36.3,96336
1052,8,16,12,01:37.3,97309
1052,8,17,12,01:37.2,97169
1052,8,18,12,01:37.2,97151
1052,8,19,12,01:37.1,97121
1052,8,20,11,01:36.9,96923
1052,8,21,12,01:37.7,97665
1052,8,22,11,01:37.6,97571
1052,8,23,10,01:37.0,96985
1052,8,24,10,01:36.9,96897
1052,8,25,10,01:37.0,97019
1052,8,26,10,01:36.9,96852
1052,8,27,10,01:36.5,96495
1052,8,28,10,01:36.5,96531
1052,8,29,9,01:39.0,99035
1052,8,30,14,01:56.6,116634
1052,8,31,13,01:36.5,96452
1052,8,32,12,01:36.9,96941
1052,8,33,12,01:36.8,96786
1052,8,34,11,01:36.0,96014
1052,8,35,11,01:36.8,96791
1052,8,36,10,01:36.1,96110
1052,8,37,10,01:35.8,95842
1052,8,38,11,01:36.6,96645
1052,8,39,11,01:36.6,96572
1052,8,40,11,01:36.9,96888
1052,8,41,11,01:36.6,96564
1052,8,42,11,01:36.4,96380
1052,8,43,11,01:35.8,95815
1052,8,44,11,01:36.3,96321
1052,8,45,11,01:35.2,95192
1052,8,46,11,01:36.1,96071
1052,8,47,11,01:35.6,95577
1052,8,48,11,01:35.4,95368
1052,8,49,11,01:35.6,95562
1052,8,50,11,01:35.3,95338
1052,8,51,11,01:35.7,95686
1052,8,52,11,01:35.7,95654
1052,8,53,11,01:35.9,95905
1052,8,54,11,01:35.4,95414
1052,8,55,11,01:36.0,95987
1052,8,56,11,01:36.0,95960
1052,841,1,12,02:18.4,138362
1052,841,2,12,02:18.9,138879
1052,841,3,12,02:25.1,145126
1052,841,4,10,01:53.8,113761
1052,841,5,10,01:42.2,102150
1052,841,6,10,01:37.9,97852
1052,841,7,10,01:38.0,97993
1052,841,8,10,01:38.0,97972
1052,841,9,10,01:38.0,98008
1052,841,10,10,01:37.8,97846
1052,841,11,10,01:37.8,97765
1052,841,12,11,01:40.9,100892
1052,841,13,18,02:05.4,125351
1052,841,14,16,01:37.5,97462
1052,841,15,15,01:36.8,96790
1052,841,16,15,01:37.5,97458
1052,841,17,15,01:37.2,97201
1052,841,18,15,01:37.1,97139
1052,841,19,15,01:37.0,97005
1052,841,20,15,01:37.3,97279
1052,841,21,15,01:37.4,97387
1052,841,22,15,01:37.4,97442
1052,841,23,15,01:36.9,96936
1052,841,24,15,01:37.2,97236
1052,841,25,14,01:36.9,96899
1052,841,26,14,01:36.9,96918
1052,841,27,14,01:37.2,97210
1052,841,28,14,01:36.9,96940
1052,841,29,13,01:37.0,96987
1052,841,30,11,01:39.5,99490
1052,841,31,17,01:56.4,116373
1052,841,32,14,01:35.1,95122
1052,841,33,15,01:36.9,96937
1052,841,34,15,01:36.1,96088
1052,841,35,15,01:36.1,96110
1052,841,36,15,01:35.7,95713
1052,841,37,14,01:36.0,95952
1052,841,38,14,01:36.3,96306
1052,841,39,14,01:36.4,96424
1052,841,40,14,01:36.5,96515
1052,841,41,14,01:36.3,96261
1052,841,42,14,01:36.2,96206
1052,841,43,14,01:36.0,95971
1052,841,44,12,01:36.8,96787
1052,841,45,12,01:35.9,95868
1052,841,46,12,01:35.7,95680
1052,841,47,12,01:35.7,95747
1052,841,48,12,01:35.3,95338
1052,841,49,12,01:35.3,95298
1052,841,50,12,01:35.4,95367
1052,841,51,12,01:36.1,96135
1052,841,52,12,01:39.4,99448
1052,841,53,12,01:36.2,96225
1052,841,54,12,01:35.9,95900
1052,841,55,12,01:35.8,95788
1052,839,1,13,02:19.9,139866
1052,839,2,13,02:18.8,138821
1052,839,3,13,02:23.9,143946
1052,839,4,12,01:57.1,117137
1052,839,5,12,01:40.3,100334
1052,839,6,12,01:37.9,97855
1052,839,7,12,01:38.0,97991
1052,839,8,12,01:38.2,98234
1052,839,9,12,01:37.9,97866
1052,839,10,13,01:38.8,98818
1052,839,11,13,01:37.9,97945
1052,839,12,12,01:38.2,98201
1052,839,13,9,01:40.5,100503
1052,839,14,15,01:57.2,117222
1052,839,15,14,01:36.7,96659
1052,839,16,13,01:37.0,97030
1052,839,17,13,01:37.2,97242
1052,839,18,13,01:37.1,97095
1052,839,19,13,01:36.7,96674
1052,839,20,13,01:38.4,98408
1052,839,21,14,01:38.7,98677
1052,839,22,14,01:37.3,97317
1052,839,23,14,01:37.4,97362
1052,839,24,13,01:37.4,97422
1052,839,25,13,01:36.9,96904
1052,839,26,13,01:37.3,97316
1052,839,27,13,01:37.1,97104
1052,839,28,13,01:37.2,97206
1052,839,29,11,01:37.4,97430
1052,839,30,10,01:37.4,97408
1052,839,31,10,01:39.3,99268
1052,839,32,15,01:56.3,116314
1052,839,33,14,01:35.3,95250
1052,839,34,14,01:36.0,95975
1052,839,35,14,01:35.8,95848
1052,839,36,14,01:35.7,95721
1052,839,37,13,01:35.7,95708
1052,839,38,13,01:36.3,96272
1052,839,39,13,01:36.3,96308
1052,839,40,13,01:36.2,96245
1052,839,41,13,01:36.0,96045
1052,839,42,13,01:36.2,96179
1052,839,43,13,01:35.5,95530
1052,839,44,14,01:47.2,107176
1052,839,45,14,01:36.5,96502
1052,839,46,14,01:36.8,96784
1052,839,47,13,01:36.7,96739
1052,839,48,13,01:36.1,96130
1052,839,49,13,01:36.4,96359
1052,839,50,13,01:36.2,96171
1052,839,51,13,01:36.1,96055
1052,839,52,13,01:36.3,96302
1052,839,53,13,01:36.4,96381
1052,839,54,13,01:36.4,96394
1052,839,55,13,01:36.3,96346
1052,20,1,14,02:21.8,141797
1052,20,2,14,02:18.3,138294
1052,20,3,14,02:22.6,142630
1052,20,4,13,01:57.5,117475
1052,20,5,14,01:41.9,101948
1052,20,6,13,01:37.5,97484
1052,20,7,13,01:38.0,97964
1052,20,8,14,01:38.9,98935
1052,20,9,15,01:39.4,99358
1052,20,10,15,01:38.1,98100
1052,20,11,15,01:38.2,98184
1052,20,12,14,01:38.2,98169
1052,20,13,10,01:38.1,98050
1052,20,14,7,01:38.0,98011
1052,20,15,6,01:38.0,98024
1052,20,16,7,01:39.3,99302
1052,20,17,7,01:38.7,98734
1052,20,18,7,01:38.7,98717
1052,20,19,8,01:39.1,99071
1052,20,20,8,01:39.6,99584
1052,20,21,10,01:40.0,99996
1052,20,22,12,01:40.8,100754
1052,20,23,12,01:38.6,98631
1052,20,24,14,01:41.5,101508
1052,20,25,17,01:56.6,116594
1052,20,26,17,01:35.6,95566
1052,20,27,17,01:36.0,96045
1052,20,28,17,01:36.3,96341
1052,20,29,16,01:36.4,96434
1052,20,30,15,01:36.3,96260
1052,20,31,14,01:36.2,96185
1052,20,32,13,01:36.3,96335
1052,20,33,13,01:36.5,96492
1052,20,34,12,01:36.0,96041
1052,20,35,12,01:36.2,96249
1052,20,36,12,01:37.9,97852
1052,20,37,12,01:36.7,96733
1052,20,38,12,01:36.2,96240
1052,20,39,12,01:36.7,96726
1052,20,40,12,01:36.4,96391
1052,20,41,12,01:36.2,96171
1052,20,42,12,01:36.4,96356
1052,20,43,12,01:36.4,96379
1052,20,44,13,01:45.2,105206
1052,20,45,13,01:36.7,96705
1052,20,46,13,01:38.7,98732
1052,20,47,14,01:38.4,98436
1052,20,48,14,01:37.1,97072
1052,20,49,14,01:36.8,96842
1052,20,50,14,01:37.2,97236
1052,20,51,15,01:39.3,99325
1052,20,52,15,01:38.6,98594
1052,20,53,15,01:37.1,97099
1052,20,54,15,01:37.5,97522
1052,20,55,15,01:37.6,97560
1052,852,1,15,02:22.5,142502
1052,852,2,15,02:18.5,138520
1052,852,3,15,02:22.1,142096
1052,852,4,16,02:00.4,120403
1052,852,5,16,01:40.6,100554
1052,852,6,16,01:38.2,98218
1052,852,7,15,01:37.3,97329
1052,852,8,15,01:37.5,97491
1052,852,9,14,01:37.9,97907
1052,852,10,14,01:37.7,97738
1052,852,11,14,01:37.6,97593
1052,852,12,13,01:37.9,97947
1052,852,13,8,01:37.9,97882
1052,852,14,6,01:37.9,97923
1052,852,15,7,01:40.6,100580
1052,852,16,14,01:57.1,117127
1052,852,17,14,01:36.1,96147
1052,852,18,14,01:36.1,96149
1052,852,19,14,01:36.0,95979
1052,852,20,14,01:38.3,98319
1052,852,21,13,01:37.2,97210
1052,852,22,13,01:36.6,96558
1052,852,23,13,01:37.3,97306
